Frame,X,Y,Z
13002,8.98,4.78,-0.06
13003,8.41,4.78,-0.04
13004,8.46,4.54,-0.05
13005,8.54,4.58,-0.05
13006,7.36,4.68,-0.03
13007,8.13,4.56,-0.04
13008,8.18,4.84,-0.04
13009,7.48,4.56,-0.07
13010,8.09,4.66,-0.05
13011,7.14,4.56,-0.07
13012,6.15,4.17,-0.1
13013,5.76,3.61,-0.09
13014,6.17,3.26,-0.12
13015,5.93,3.31,-0.11
13016,5.27,3.65,-0.13
13017,5.69,3.45,-0.12
13018,4.69,3.92,-0.14
13019,5.34,3.29,-0.13
13020,4.8,3.49,-0.13
13021,5.23,3.32,-0.15
13022,5.04,3.16,-0.15
13023,4.73,3.27,-0.15
13024,5.17,3.23,-0.15
13025,4.74,3.06,-0.17
13026,4.5,3.17,-0.16
13027,4.88,3.19,-0.16
13028,4.97,3.12,-0.18
13029,4.41,3.64,-0.17
13030,4.35,3.66,-0.16
13031,4.81,3.02,-0.16
13032,4.59,3.19,-0.16
13033,4.6,3.05,-0.16
13034,4.57,3.21,-0.15
13035,4.84,3.24,-0.16
13036,4.66,3.12,-0.14
13037,4.2,3.54,-0.16
13038,4.47,3.61,-0.17
13039,4.49,3.43,-0.16
13040,4.13,3.52,-0.17
13041,3.37,3.72,-0.18
13042,4.05,3.93,-0.17
13043,3.63,3.82,-0.17
13044,3.38,3.81,-0.17
13045,3.75,4.0,-0.16
13046,3.23,2.95,-0.13
13047,3.18,2.99,-0.14
13048,3.24,3.2,-0.13
13049,3.01,2.87,-0.12
13050,3.27,2.31,-0.12
13051,3.87,1.53,-0.12
13052,3.34,1.13,-0.12
13053,3.17,1.2,-0.12
13054,3.31,1.06,-0.11
13055,3.47,1.63,-0.1
13056,3.72,1.63,-0.1
13057,3.7,2.16,-0.1
13058,3.15,2.02,-0.09
13059,2.88,2.17,-0.08
13060,2.68,2.16,-0.08
13061,2.36,2.26,-0.06
13062,1.81,1.7,-0.06
13063,1.8,1.46,-0.07
13064,1.55,1.42,-0.07
13065,2.2,1.26,-0.07
13066,2.11,1.6,-0.05
13067,1.89,1.24,-0.06
13068,1.48,1.52,-0.04
13069,1.94,1.37,-0.05
13070,1.81,1.23,-0.05
13071,2.48,1.47,-0.05
13072,1.83,1.22,-0.04
13073,2.54,1.16,-0.04
13074,1.59,1.13,-0.03
13075,2.08,1.21,-0.02
13076,1.45,1.44,-0.05
13077,0.26,1.42,-0.03
13078,0.2,1.1,-0.04
13079,0.25,1.48,-0.02
13080,-0.54,1.53,-0.02
13081,-0.9,1.23,-0.01
13082,-1.09,1.24,0.0
13083,-1.27,0.98,-0.01
13084,-1.81,1.48,-0.0
13085,-1.46,1.56,-0.01
13086,-1.23,1.58,0.0
13087,-1.49,1.68,0.02
13088,-2.06,1.71,0.0
13089,-2.06,1.82,0.03
13090,-1.59,1.9,0.02
13091,-1.47,1.9,0.02
13092,-1.73,2.2,0.03
13093,-1.68,2.67,0.01
13094,-1.74,2.93,-0.01
13095,-1.88,2.75,-0.01
13096,-1.5,3.07,-0.02
13097,-1.97,3.13,-0.04
13098,-1.42,3.24,-0.04
13099,-1.0,3.44,-0.06
13100,-1.31,3.42,-0.06
13101,-0.87,3.91,-0.09
13102,-0.35,4.5,-0.09
13103,-0.54,4.66,-0.1
13104,-0.15,4.3,-0.1
13105,-0.93,4.56,-0.11
13106,-0.37,4.73,-0.11
13107,-0.54,5.31,-0.11
13108,-0.03,5.46,-0.12
13109,-0.74,5.29,-0.13
13110,-0.33,5.63,-0.13
13111,-0.39,5.31,-0.15
13112,-0.13,5.61,-0.15
13113,-0.17,5.42,-0.14
13114,-0.23,5.33,-0.16
13115,-0.0,5.55,-0.14
13116,0.34,5.6,-0.15
13117,-0.06,5.38,-0.15
13118,-0.01,5.47,-0.16
13119,0.13,5.9,-0.16
13120,0.31,5.71,-0.15
13121,-0.25,5.07,-0.13
13122,0.06,5.92,-0.17
13123,0.19,5.83,-0.16
13124,0.09,5.79,-0.14
13125,0.37,5.96,-0.17
13126,0.16,6.07,-0.18
13127,0.05,6.16,-0.18
13128,0.13,5.6,-0.17
13129,0.26,6.18,-0.18
13130,0.3,6.03,-0.17
13131,0.3,6.42,-0.17
13132,0.33,5.79,-0.17
13133,0.18,6.02,-0.17
13134,0.7,6.15,-0.18
13135,0.09,5.36,-0.16
13136,0.15,5.69,-0.16
13137,0.4,5.4,-0.17
13138,-0.04,5.35,-0.18
13139,0.02,5.42,-0.17
13140,0.16,5.47,-0.16
13141,-0.05,5.45,-0.18
13142,0.24,5.75,-0.18
13143,-0.01,5.28,-0.18
13144,0.01,5.32,-0.18
13145,0.3,5.47,-0.18
13146,0.27,5.47,-0.17
13147,0.01,5.52,-0.18
13148,0.49,5.65,-0.21
13149,0.75,5.46,-0.21
13150,0.45,6.06,-0.21
13151,0.56,6.21,-0.2
13152,0.52,6.22,-0.2
13153,0.15,5.88,-0.21
13154,-0.12,5.86,-0.2
13155,0.05,5.7,-0.2
13156,0.14,6.05,-0.2
13157,0.6,6.04,-0.21
13158,0.42,5.85,-0.2
13159,0.63,5.79,-0.2
13160,0.77,6.16,-0.21
13161,0.42,6.03,-0.19
13162,0.65,6.22,-0.22
13163,0.88,5.91,-0.19
13164,0.59,6.01,-0.22
13165,0.46,6.2,-0.21
13166,0.73,5.9,-0.22
13167,0.83,6.48,-0.22
13168,0.5,5.94,-0.19
13169,0.24,6.55,-0.22
13170,0.54,6.24,-0.19
13171,1.3,6.27,-0.2
13172,1.57,6.02,-0.19
13173,1.3,5.68,-0.19
13174,1.02,5.78,-0.18
13175,1.24,5.57,-0.19
13176,0.86,5.87,-0.18
13177,1.39,5.68,-0.18
13178,1.65,5.12,-0.16
13179,1.51,5.17,-0.14
13180,1.39,5.33,-0.14
13181,1.23,5.11,-0.13
13182,1.37,5.13,-0.14
13183,1.41,5.07,-0.15
13184,0.85,4.75,-0.14
13185,1.08,4.96,-0.14
13186,1.32,4.53,-0.16
13187,1.65,4.7,-0.14
13188,1.48,4.58,-0.14
13189,1.42,4.66,-0.12
13190,1.59,4.75,-0.13
13191,1.63,4.73,-0.14
13192,1.57,4.62,-0.15
13193,1.37,4.5,-0.15
13194,1.76,4.74,-0.13
13195,1.67,4.75,-0.14
13196,1.73,4.48,-0.14
13197,1.87,4.39,-0.13
13198,2.24,4.33,-0.14
13199,1.84,4.31,-0.14
13200,1.93,4.55,-0.13
13201,1.96,3.99,-0.12
13202,2.1,4.48,-0.15
13203,2.91,3.99,-0.18
13204,3.2,3.54,-0.19
13205,3.78,3.42,-0.15
13206,3.79,3.5,-0.15
13207,4.06,3.54,-0.15
13208,3.47,3.78,-0.14
13209,3.66,4.01,-0.13
13210,5.51,4.23,-0.13
13211,5.29,4.19,-0.12
13212,5.77,4.4,-0.12
13213,6.0,4.51,-0.11
13214,6.0,4.71,-0.12
13215,5.59,4.49,-0.11
13216,6.65,4.62,-0.1
13217,6.14,4.63,-0.12
13218,6.35,4.67,-0.1
13219,6.41,4.6,-0.12
13220,6.66,4.66,-0.11
13221,6.71,4.79,-0.11
13222,7.27,4.6,-0.1
13223,6.63,4.59,-0.11
13224,6.8,4.44,-0.11
13225,7.05,4.53,-0.1
13226,7.62,4.47,-0.1
13227,7.42,4.44,-0.1
13228,7.21,4.51,-0.1
13229,6.89,4.72,-0.1
13230,6.59,4.7,-0.12
13231,6.68,4.8,-0.12
13232,6.4,4.68,-0.11
13233,6.63,4.74,-0.12
13234,6.73,4.72,-0.12
13235,6.56,4.71,-0.11
13236,6.66,4.89,-0.12
13237,6.13,4.83,-0.12
13238,6.0,4.72,-0.12
13239,6.11,4.64,-0.12
13240,6.39,5.26,-0.14
13241,6.3,5.38,-0.12
13242,5.2,5.02,-0.16
13243,5.41,4.79,-0.14
13244,4.16,4.79,-0.15
13245,4.03,5.08,-0.13
13246,3.3,5.01,-0.11
13247,2.89,4.48,-0.09
13248,2.47,4.55,-0.1
13249,2.52,4.59,-0.1
13250,2.83,4.61,-0.09
13251,3.21,4.92,-0.11
13252,3.24,4.99,-0.1
13253,2.95,4.72,-0.09
13254,2.96,5.08,-0.11
13255,2.98,5.08,-0.11
13256,2.83,5.09,-0.12
13257,2.63,5.25,-0.13
13258,2.01,4.98,-0.12
13259,2.43,5.38,-0.12
13260,2.3,5.28,-0.12
13261,2.62,5.29,-0.13
13262,2.18,5.25,-0.12
13263,2.47,5.76,-0.11
13264,1.94,5.58,-0.14
13265,1.87,5.75,-0.15
13266,1.99,5.79,-0.15
13267,1.82,6.05,-0.14
13268,2.15,5.94,-0.15
13269,1.88,5.81,-0.14
13270,2.01,5.88,-0.15
13271,2.27,6.16,-0.15
13272,2.06,6.14,-0.15
13273,2.26,6.13,-0.16
13274,1.62,6.07,-0.15
13275,1.76,6.22,-0.15
13276,2.06,6.22,-0.16
13277,2.21,6.24,-0.14
13278,2.43,6.07,-0.17
13279,2.4,6.12,-0.15
13280,2.59,6.27,-0.16
13281,2.3,6.25,-0.15
13282,2.54,6.38,-0.15
13283,2.46,6.29,-0.16
13284,2.47,6.31,-0.17
13285,2.54,6.32,-0.18
13286,2.27,6.59,-0.18
13287,1.95,6.39,-0.17
13288,1.77,6.11,-0.17
13289,2.42,6.54,-0.17
13290,2.18,6.23,-0.18
13291,2.49,6.53,-0.17
13292,2.11,6.19,-0.18
13293,2.1,6.26,-0.15
13294,2.53,6.61,-0.16
13295,2.31,6.07,-0.17
13296,2.18,5.95,-0.13
13297,2.41,6.29,-0.17
13298,2.66,6.2,-0.17
13299,2.95,6.1,-0.15
13300,2.08,6.09,-0.16
13301,1.92,5.93,-0.16
13302,2.47,5.75,-0.15
13303,2.26,5.81,-0.13
13304,1.95,5.62,-0.15
13305,2.0,5.54,-0.14
13306,2.53,5.63,-0.14
13307,2.29,5.5,-0.15
13308,2.57,5.43,-0.12
13309,3.05,5.36,-0.13
13310,3.31,5.28,-0.1
13311,3.36,5.14,-0.1
13312,3.38,4.89,-0.09
13313,3.12,5.29,-0.09
13314,3.59,5.0,-0.1
13315,3.55,4.99,-0.09
13316,3.55,5.01,-0.09
13317,3.8,5.13,-0.08
13318,4.11,5.02,-0.07
13319,3.8,5.0,-0.07
13320,4.5,5.22,-0.1
13321,4.8,4.98,-0.09
13322,7.42,5.34,-0.08
13323,6.64,5.65,-0.09
13324,7.07,5.45,-0.09
13325,7.57,5.58,-0.08
13326,7.29,5.53,-0.08
13327,7.69,5.55,-0.07
13328,7.77,5.53,-0.07
13329,8.2,5.46,-0.06
13330,8.48,5.55,-0.05
13331,8.74,5.27,-0.05
13332,9.36,5.21,-0.06
13333,8.43,5.44,-0.06
13334,8.75,5.3,-0.05
13335,8.77,5.44,-0.06
13336,9.05,5.47,-0.05
13337,9.01,5.57,-0.05
13338,8.88,5.32,-0.07
13339,9.26,5.4,-0.05
13340,9.03,5.14,-0.07
13341,9.55,5.44,-0.05
13342,9.13,5.18,-0.06
13343,9.21,5.32,-0.05
13344,9.24,5.28,-0.04
13345,9.3,5.35,-0.04
13346,9.03,5.32,-0.04
13347,9.06,5.28,-0.04
13348,9.27,5.4,-0.06
13349,9.07,5.18,-0.05
13350,9.31,5.47,-0.05
13351,9.0,5.3,-0.04
13352,9.22,5.42,-0.05
13353,8.93,5.2,-0.04
13354,9.2,5.19,-0.04
13355,9.1,5.19,-0.03
13356,9.11,5.16,-0.03
13357,9.15,5.16,-0.04
13358,9.12,5.02,-0.05
13359,9.06,5.01,-0.03
13360,9.18,5.07,-0.03
13361,9.03,5.05,-0.02
13362,9.21,5.29,-0.03
13363,9.03,5.25,-0.04
13364,9.34,5.19,-0.03
13365,9.18,5.15,-0.04
13366,9.06,5.26,-0.04
13367,9.11,5.28,-0.04
13368,9.13,5.08,-0.05
13369,9.16,5.22,-0.03
13370,9.06,5.2,-0.04
13371,9.04,5.12,-0.05
13372,9.06,5.22,-0.05
13373,9.26,5.21,-0.05
13374,9.33,5.18,-0.03
13375,9.33,5.34,-0.05
13376,9.14,5.23,-0.05
13377,9.13,5.28,-0.04
13378,9.59,5.44,-0.04
13379,9.41,5.56,-0.04
13380,9.09,5.24,-0.05
13381,9.23,5.4,-0.03
13382,9.2,5.38,-0.04
13383,9.41,5.34,-0.05
13384,9.27,5.19,-0.05
13385,9.23,5.27,-0.04
13386,9.12,5.3,-0.04
13387,9.08,5.25,-0.04
13388,9.28,5.16,-0.02
13389,8.51,5.01,-0.05
13390,8.17,5.45,-0.04
13391,8.73,5.01,-0.04
13392,8.9,5.21,-0.04
13393,8.96,5.5,-0.03
13394,8.78,5.31,-0.03
13395,8.41,5.54,-0.05
13396,8.46,5.71,-0.05
13397,8.33,5.39,-0.04
13398,8.52,5.57,-0.04
13399,8.46,5.49,-0.05
13400,8.66,5.57,-0.05
13401,8.62,5.51,-0.04
13402,8.55,5.44,-0.04
13403,8.56,5.55,-0.05
13404,8.92,5.59,-0.06
13405,8.7,5.5,-0.03
13406,8.44,5.47,-0.03
13407,8.57,5.58,-0.03
13408,8.73,5.46,-0.04
13409,8.79,5.84,-0.02
13410,8.74,5.58,-0.03
13411,8.98,5.53,-0.04
13412,8.68,5.55,-0.05
13413,8.92,5.31,-0.03
13414,8.94,5.35,-0.04
13415,8.68,5.45,-0.04
13416,9.1,5.37,-0.04
13417,8.16,5.44,-0.04
13418,8.53,5.33,-0.03
13419,7.98,5.4,-0.03
13420,9.25,5.07,-0.02
13421,9.59,4.92,-0.04
13422,9.31,4.81,-0.03
13423,9.85,5.3,-0.02
13424,9.2,5.21,-0.02
13425,8.63,5.09,-0.04
13426,8.58,5.11,-0.04
13427,9.07,5.19,-0.04
13428,9.19,5.08,-0.03
13429,9.9,5.41,-0.03
13430,10.27,5.4,-0.03
13431,10.37,5.58,-0.01
13432,10.04,5.23,-0.02
13433,9.29,5.11,-0.02
13434,9.36,5.12,-0.03
13435,9.48,5.48,-0.02
13436,9.49,5.45,-0.02
13437,9.58,5.5,-0.03
13438,9.44,5.55,-0.03
13439,9.46,5.54,-0.02
13440,9.38,5.51,-0.02
13441,9.7,5.54,-0.02
13442,9.44,5.43,-0.02
13443,9.55,5.44,-0.02
13444,9.41,5.42,-0.02
13445,9.64,5.43,-0.02
13446,9.61,5.37,-0.02
13447,9.52,5.39,-0.01
13448,9.67,5.19,-0.03
13449,9.64,5.2,-0.04
13450,9.59,5.38,-0.02
13451,9.75,5.37,-0.02
13452,9.53,5.3,-0.01
13453,9.59,5.46,-0.0
13454,9.53,5.4,-0.03
13455,9.19,5.33,-0.03
13456,9.45,5.41,-0.01
13457,9.09,5.26,-0.02
13458,9.32,5.27,-0.02
13459,9.18,5.21,-0.02
13460,9.23,5.24,-0.02
13461,9.21,5.32,-0.03
13462,9.38,5.25,-0.03
13463,9.21,5.41,-0.02
13464,9.42,5.5,-0.02
13465,8.95,5.4,-0.03
13466,9.24,5.45,-0.02
13467,9.07,5.35,-0.02
13468,9.24,5.24,-0.03
13469,9.27,5.09,-0.03
13470,9.22,5.07,-0.04
13471,9.14,4.93,-0.05
13472,9.08,4.95,-0.04
13473,9.01,4.92,-0.05
13474,8.9,5.05,-0.03
13475,8.51,5.01,-0.05
13476,8.34,5.12,-0.05
13477,8.54,5.06,-0.03
13478,8.43,5.06,-0.06
13479,7.81,5.14,-0.04
13480,8.23,4.99,-0.04
13481,7.75,4.97,-0.04
13482,8.36,5.02,-0.05
13483,8.08,5.1,-0.03
13484,8.17,5.08,-0.04
13485,8.15,5.03,-0.04
13486,8.19,5.14,-0.03
13487,8.41,5.15,-0.04
13488,8.56,5.19,-0.04
13489,8.56,5.16,-0.06
13490,8.51,5.15,-0.05
13491,8.58,5.3,-0.06
13492,8.4,5.12,-0.05
13493,8.55,5.18,-0.06
13494,8.54,5.22,-0.04
13495,8.32,5.26,-0.04
13496,8.62,4.84,-0.05
13497,8.49,5.12,-0.06
13498,8.45,5.14,-0.05
13499,8.35,5.04,-0.06
13500,8.72,5.13,-0.05
13501,8.62,4.93,-0.05
13502,8.77,5.06,-0.04
13503,8.45,4.92,-0.05
13504,8.5,4.92,-0.06
13505,7.8,5.25,-0.03
13506,8.01,5.08,-0.07
13507,8.36,5.01,-0.05
13508,7.43,4.96,-0.07
13509,8.45,4.82,-0.06
13510,9.68,4.82,-0.04
13511,9.57,4.38,-0.04
13512,9.42,4.96,-0.06
13513,8.78,4.93,-0.08
13514,8.62,4.52,-0.08
13515,8.79,4.44,-0.07
13516,8.7,4.56,-0.08
13517,8.96,4.64,-0.07
13518,8.46,4.68,-0.06
13519,8.73,4.97,-0.07
13520,9.0,4.76,-0.07
13521,8.76,4.95,-0.07
13522,8.92,4.97,-0.08
13523,8.76,5.01,-0.06
13524,9.46,5.33,-0.07
13525,9.09,5.03,-0.07
13526,9.23,5.27,-0.07
13527,8.71,5.1,-0.07
13528,9.01,5.36,-0.05
13529,9.11,5.21,-0.08
13530,9.19,5.29,-0.07
13531,9.1,5.25,-0.06
13532,9.27,5.42,-0.06
13533,9.25,5.36,-0.06
13534,9.4,5.51,-0.05
13535,9.41,5.34,-0.07
13536,9.34,5.38,-0.05
13537,9.32,5.31,-0.07
13538,9.65,5.58,-0.05
13539,9.45,5.43,-0.05
13540,9.51,5.53,-0.06
13541,9.23,5.64,-0.06
13542,9.34,5.53,-0.04
13543,9.37,5.52,-0.06
13544,9.26,5.54,-0.06
13545,9.21,5.55,-0.07
13546,9.43,5.58,-0.08
13547,9.41,5.54,-0.07
13548,9.13,5.36,-0.07
13549,9.37,5.21,-0.08
13550,9.17,5.22,-0.07
13551,8.99,5.3,-0.07
13552,9.19,5.39,-0.07
13553,9.31,5.66,-0.05
13554,9.05,5.37,-0.07
13555,9.3,5.29,-0.09
13556,9.38,5.36,-0.08
13557,9.32,5.33,-0.08
13558,9.35,5.36,-0.08
13559,9.11,5.35,-0.06
13560,9.13,5.25,-0.07
13561,9.27,5.31,-0.08
13562,9.38,5.56,-0.07
13563,9.28,5.53,-0.06
13564,9.13,5.6,-0.05
13565,9.24,5.67,-0.05
13566,9.23,5.77,-0.06
13567,9.43,5.7,-0.08
13568,9.61,5.82,-0.08
13569,9.5,5.79,-0.08
13570,9.07,6.0,-0.08
13571,9.4,6.23,-0.08
13572,9.24,6.11,-0.08
13573,9.61,6.47,-0.05
13574,9.13,6.06,-0.09
13575,9.8,6.74,-0.05
13576,8.96,6.01,-0.08
13577,9.76,6.58,-0.07
13578,9.27,6.17,-0.08
13579,9.24,6.36,-0.07
13580,9.73,6.48,-0.08
13581,9.5,6.37,-0.08
13582,9.48,6.08,-0.09
13583,9.5,6.46,-0.07
13584,8.99,5.98,-0.08
13585,8.85,6.18,-0.08
13586,8.88,5.98,-0.07
13587,8.78,6.25,-0.06
13588,8.7,5.86,-0.08
13589,8.4,6.01,-0.1
13590,6.98,5.54,-0.13
13591,5.8,5.62,-0.16
13592,5.8,5.5,-0.14
13593,5.21,5.71,-0.15
13594,4.7,5.82,-0.16
13595,4.43,6.22,-0.15
13596,4.5,6.19,-0.15
13597,3.91,5.97,-0.19
13598,2.98,5.95,-0.15
13599,2.42,6.34,-0.17
13600,2.45,6.31,-0.21
13601,2.14,6.11,-0.17
13602,2.18,6.7,-0.2
13603,2.21,6.57,-0.16
13604,2.68,6.52,-0.18
13605,2.67,6.69,-0.18
13606,2.93,6.73,-0.17
13607,2.48,6.46,-0.18
13608,2.59,6.85,-0.16
13609,2.39,6.56,-0.17
13610,2.69,6.67,-0.18
13611,2.34,6.57,-0.17
13612,2.35,6.47,-0.15
13613,1.99,6.72,-0.19
13614,2.55,6.74,-0.17
13615,2.51,6.99,-0.16
13616,2.32,6.67,-0.17
13617,2.05,6.86,-0.15
13618,2.53,6.66,-0.18
13619,2.29,6.78,-0.15
13620,2.05,6.55,-0.17
13621,2.2,7.0,-0.2
13622,1.72,6.65,-0.21
13623,1.83,6.95,-0.2
13624,1.96,6.75,-0.18
13625,2.05,6.69,-0.16
13626,2.11,6.87,-0.19
13627,2.0,6.43,-0.18
13628,2.12,6.88,-0.17
13629,2.09,6.52,-0.17
13630,2.15,6.65,-0.15
13631,2.18,6.53,-0.15
13632,2.27,6.37,-0.17
13633,2.48,6.55,-0.19
13634,2.66,6.83,-0.16
13635,2.58,6.49,-0.19
13636,2.03,6.56,-0.17
13637,2.04,6.22,-0.17
13638,2.12,6.11,-0.17
13639,1.77,6.02,-0.16
13640,2.34,6.09,-0.15
13641,2.1,6.16,-0.14
13642,1.97,5.63,-0.13
13643,1.74,5.48,-0.11
13644,1.87,5.62,-0.12
13645,1.21,5.31,-0.11
13646,1.27,5.52,-0.1
13647,1.62,5.08,-0.09
13648,1.2,5.19,-0.07
13649,1.42,4.81,-0.08
13650,1.44,4.49,-0.08
13651,1.16,4.03,-0.07
13652,1.13,4.22,-0.06
13653,1.04,3.85,-0.08
13654,1.5,3.76,-0.06
13655,1.12,3.69,-0.06
13656,1.37,3.77,-0.08
13657,1.35,3.79,-0.05
13658,0.65,3.6,-0.07
13659,0.99,3.61,-0.06
13660,0.39,3.68,-0.05
13661,0.8,3.56,-0.05
13662,0.94,3.89,-0.07
13663,1.14,3.74,-0.08
13664,1.43,3.71,-0.07
13665,1.72,4.08,-0.06
13666,1.41,3.89,-0.06
13667,1.61,3.92,-0.04
13668,1.3,3.53,-0.05
13669,1.28,3.01,-0.04
13670,0.97,3.03,-0.03
13671,0.54,3.02,-0.05
13672,0.29,2.58,-0.05
13673,0.77,2.79,-0.05
13674,0.52,2.64,-0.04
13675,0.43,2.83,-0.03
13676,1.48,2.53,-0.05
13677,0.95,2.76,-0.04
13678,1.11,2.84,-0.05
13679,0.9,2.78,-0.05
13680,1.18,2.88,-0.06
13681,0.8,2.72,-0.04
13682,1.3,2.62,-0.05
13683,1.21,2.76,-0.04
13684,1.33,2.79,-0.06
13685,1.27,2.66,-0.04
13686,0.93,3.01,-0.04
13687,1.21,2.7,-0.04
13688,1.01,2.89,-0.05
13689,1.13,2.65,-0.05
13690,0.94,2.84,-0.06
13691,0.69,2.88,-0.05
13692,0.76,2.9,-0.05
13693,0.6,2.89,-0.05
13694,0.9,2.91,-0.04
13695,0.85,2.69,-0.05
13696,0.55,3.02,-0.05
13697,0.67,2.97,-0.05
13698,0.56,2.96,-0.05
13699,0.81,2.79,-0.05
13700,0.94,2.78,-0.05
13701,0.99,2.92,-0.06
13702,0.56,2.86,-0.04
13703,0.61,3.03,-0.05
13704,0.28,3.16,-0.04
13705,0.74,3.08,-0.04
13706,0.53,2.85,-0.04
13707,0.86,3.28,-0.04
13708,0.94,3.15,-0.04
13709,0.69,3.15,-0.04
13710,0.63,3.06,-0.04
13711,0.62,3.02,-0.04
13712,0.52,3.0,-0.04
13713,0.44,3.1,-0.04
13714,0.59,2.97,-0.03
13715,0.56,3.06,-0.03
13716,0.47,3.0,-0.04
13717,0.57,3.0,-0.05
13718,0.54,3.1,-0.04
13719,0.5,2.99,-0.03
13720,0.41,2.95,-0.04
13721,0.36,2.94,-0.04
13722,0.62,3.03,-0.04
13723,0.43,3.05,-0.04
13724,0.58,3.04,-0.04
13725,0.79,2.87,-0.04
13726,0.38,3.03,-0.04
13727,0.16,3.34,-0.04
13728,0.7,3.12,-0.04
13729,0.5,3.07,-0.03
13730,0.51,3.04,-0.03
13731,0.39,3.06,-0.05
13732,0.52,2.94,-0.03
13733,0.64,2.98,-0.05
13734,0.15,3.28,-0.03
13735,0.33,3.25,-0.05
13736,0.56,3.43,-0.04
13737,0.64,3.14,-0.04
13738,0.31,3.42,-0.04
13739,0.38,3.3,-0.04
13740,0.06,3.38,-0.05
13741,-0.6,3.72,-0.04
13742,0.38,3.66,-0.05
13743,0.16,3.44,-0.05
13744,-0.05,3.48,-0.04
13745,0.34,3.44,-0.03
13746,0.06,3.49,-0.03
13747,-0.01,3.4,-0.03
13748,-0.12,3.45,-0.04
13749,-0.0,3.18,-0.03
13750,-0.63,3.48,-0.04
13751,-0.48,3.24,-0.04
13752,-0.37,3.47,-0.03
13753,-0.5,3.33,-0.03
13754,-0.31,3.49,-0.04
13755,-0.11,3.45,-0.02
13756,-0.69,3.53,-0.03
13757,-0.08,3.51,-0.04
13758,-0.56,3.46,-0.04
13759,-0.26,3.31,-0.03
13760,-0.68,3.48,-0.04
13761,0.38,3.75,-0.04
13762,-0.33,3.37,-0.03
13763,-0.08,3.47,-0.03
13764,-0.11,3.83,-0.05
13765,0.2,3.63,-0.05
13766,0.33,3.5,-0.05
13767,-0.11,3.87,-0.05
13768,-0.13,3.54,-0.06
13769,0.24,3.88,-0.06
13770,0.25,3.73,-0.07
13771,0.19,3.89,-0.07
13772,0.13,3.55,-0.07
13773,0.3,3.63,-0.06
13774,0.1,3.65,-0.05
13775,0.06,3.82,-0.06
13776,-0.04,3.84,-0.06
13777,0.34,3.81,-0.08
13778,-0.09,3.93,-0.07
13779,0.49,3.74,-0.09
13780,0.21,3.92,-0.07
13781,0.23,3.78,-0.08
13782,0.21,3.7,-0.07
13783,0.37,3.85,-0.07
13784,0.43,3.87,-0.07
13785,0.24,4.05,-0.07
13786,0.21,3.83,-0.08
13787,0.46,3.86,-0.08
13788,0.13,3.96,-0.07
13789,0.3,3.8,-0.08
13790,0.17,4.07,-0.06
13791,0.73,3.71,-0.06
13792,0.68,3.76,-0.06
13793,0.39,3.83,-0.07
13794,0.35,3.81,-0.06
13795,0.57,3.75,-0.06
13796,0.26,3.8,-0.06
13797,0.52,3.71,-0.07
13798,0.44,3.68,-0.07
13799,0.41,3.72,-0.07
13800,0.48,3.71,-0.07
13801,0.42,3.84,-0.06
13802,0.83,3.81,-0.08
13803,0.51,3.81,-0.08
13804,0.36,3.71,-0.07
13805,0.47,3.67,-0.07
13806,0.92,4.06,-0.07
13807,1.0,3.97,-0.07
13808,0.91,4.0,-0.08
13809,0.55,3.8,-0.07
13810,0.42,3.8,-0.06
13811,0.79,3.91,-0.07
13812,0.6,3.91,-0.08
13813,0.9,3.8,-0.07
13814,0.67,4.07,-0.07
13815,1.32,4.08,-0.08
13816,1.07,3.91,-0.08
13817,1.24,4.13,-0.08
13818,1.12,4.02,-0.09
13819,1.37,3.83,-0.07
13820,1.14,3.74,-0.09
13821,1.19,3.66,-0.09
13822,1.61,3.95,-0.09
13823,1.61,3.71,-0.12
13824,2.01,2.99,-0.13
13825,2.13,3.24,-0.1
13826,2.14,2.89,-0.13
13827,2.91,2.71,-0.15
13828,3.19,2.74,-0.15
13829,3.15,2.63,-0.12
13830,3.19,2.77,-0.13
13831,3.4,2.89,-0.14
13832,3.06,2.62,-0.16
13833,3.78,2.7,-0.14
13834,3.39,2.79,-0.15
13835,4.17,2.53,-0.15
13836,3.85,2.61,-0.14
13837,4.3,2.49,-0.14
13838,4.15,2.83,-0.12
13839,5.18,2.23,-0.14
13840,5.77,2.16,-0.13
13841,5.61,2.34,-0.14
13842,5.67,2.34,-0.11
13843,5.6,1.76,-0.13
13844,5.71,1.81,-0.13
13845,5.78,1.37,-0.13
13846,5.69,1.41,-0.13
13847,5.52,1.54,-0.13
13848,5.72,1.4,-0.13
13849,5.55,1.44,-0.13
13850,5.7,1.68,-0.13
13851,5.49,1.43,-0.12
13852,5.46,1.75,-0.11
13853,5.13,1.84,-0.12
13854,5.68,2.04,-0.11
13855,5.34,2.04,-0.11
13856,5.35,2.13,-0.12
13857,5.25,2.18,-0.12
13858,5.72,2.23,-0.12
13859,5.62,2.35,-0.12
13860,5.54,2.36,-0.12
13861,5.21,2.3,-0.11
13862,5.24,2.1,-0.12
13863,5.14,2.27,-0.11
13864,4.96,2.22,-0.12
13865,5.51,2.52,-0.11
13866,5.09,2.21,-0.12
13867,5.5,2.63,-0.12
13868,5.36,2.78,-0.12
13869,5.41,2.62,-0.12
13870,5.22,2.71,-0.12
13871,5.36,2.51,-0.12
